netTime,clockTime,unique_id
15802,15946,9420d8fe8d930c4f49c7397e1435d6629a6bd41e
12706,12966,96c805ea23165584b9d7a523ba1837a3ba0fe092
12472,12545,a7dfdb352033e17e68a5c4af79f60d5eb60a0a75
9373,9389,6056d66de5daa3d65ea161996fbc4186c348697c
12472,12607,5e215bc0bed18614c733776a15aeef9d2e0443b0
12473,12646,4fe59c4b29ca7aef9fa68405876050bfec618426
12473,12571,a14376a4cb2f067c03e244c924940be38e8123ac
12713,12952,08c6574d39c69d8752ddd8cb867d17fffea76fc8
12473,12596,f5af4a9aaf52caa75a48343bb4680bbdd9ff9688
12145,12397,23c588d5da4ee04a8d0d21e5dc49f0e12a57cf31
12474,12681,9c4d578c4dbe5c145697d243c689ee1d7996b316
12475,12586,e756e28963396bd751baba7ef0f0bcd41f1f7c84
12475,12606,214fe70e2148603048136c1195ddaa9bca075d8c
12475,12516,e4ebebc4d42f221880d33f165d81970ed8014bfd
12474,12682,5268abb6f192d542c2a2ae277bf05ab74d150de6
12476,12516,9713f6a96d593ed2ea197d9225e3e7a252caeba5
13371,13407,5382af7feb831ce77082f3a9269b051ba8e1efb6
12476,12596,ead1609bce204ce59953982dc044817a06b7aba9
11708,11840,b2a170380192078c5bd2337e272a2e6e891aa944
12477,12621,20410f22dd4c26bc85edac89af21fb47aded44eb
13138,13149,fc12a4da3152e2848deb482dce25af654f41a580
12661,12691,ec3b7a62b69dbade1c9fe17501cd9f605ffc75b9
14164,14312,91dfe10d111d94ec25a152c1ab48ca9c7024a5d9
15437,15678,911fc3a6144fb9dad092ddba9aca4f1ffdaacf4c
12477,12708,609fac961e17e29925c8d2c1bdb7ff2f59961aa5
12948,13013,1ed4fac95dae8f616172e7b1af9d70616a69a47d
12479,12711,ef5eda7c2d621b8775baf13ff541f5aa4b697a5c
12479,12681,e01cff023c1fcd4178ef986d54df4d9ef1a665a7
12479,12656,a4390d0ca2913408b792bca64b9a90e018ff26d8
12479,12626,8f951eba7b3c14161a2d913520be5bbce65f5aea
12479,12619,46aa44f242ade0fd109257028151eaef3fe5dcc8
13778,13951,ed5c19adfa318fd6aab0f11f9e9ce6cab4c74da1
16538,16761,631ef12103e11662b7a3ee68815be5f7d2d90f0e
12481,12587,759262885b724b1e476ed6f8f2a33330cfa204fd
12481,12508,fa0cbbcbd016edf21243c9c23dda54ffcbc3bb3b
12481,12519,a22265b88b4e7b8fc784a91b6de4ae1fd46300df
12481,12631,0677cd16682ecbdfcf3db25f147ddff28e7f52bc
11913,12058,d5e78f26401fa993d8e6af48707bf2d868b03a4a
12481,12595,fd891df57aebf8012e70ba7b4fa23a874df12a6c
12482,12579,daa5333d99dda04bd8aa195ddf7462d4f6a63924
13071,13186,5a545255ee4e644510d167d74381cae0d8b329b5
14826,15128,5c8e0f4b97e346ce37c5d2784c5f828a8d626398
10602,10774,80147489a4afcab00522ce803abb16e6cca095f9
12704,12855,98e2c10722b0382c4c215c31058c3e84d1cc6c0b
12482,12719,fbb0647d03ae5b2d1f5e1c70cbd784f8e5087f48
14378,14384,ea5f79e3d12320b9ab70e0d1aa45f65fe0c56cca
12482,12556,3685045c68b06bb228d3e9a105c1fa27f1c0f29c
12482,12514,c63b87da2499dbbc06e2736f6d11b5cd8044d2a5
12482,12614,a8cacee7b2c19ea693f91612df9800c1db95f4c5
12483,12583,a9331355ed114a7b8af09aa5e35a1cf00687d330
13418,13488,429e959c1bd1f6905ea7aa6d7c7b70ba5b04ce84
12484,12587,47ef706b400151dd46118affdde2ab8c6ece3786
11649,11756,25182c2c9e0ac9f9bf13333bde48dde4bb750d76
13951,14184,13087cff47b5b1b12791ad570a41717fdf08c332
12484,12648,bffb15d659a50a537d9cac029667951184f80af5
12964,13136,b8ff09485d8224a2e15ee69a6a1104113cb979b4
14625,14826,6594732f4215d53db7358dd891152cfaa7c3aa24
12485,12656,1b866a1ac332d5a55229c7d777a40ab4d1450475
12486,12504,8a7270e0a912ad95466262f104be17298af45abe
12486,12652,3d3422c53ca7c70f1dc10229fc2c9aabe56dbeab
15247,15537,29b324a37f3f52908cf8f721538c7a00d794d48d
12486,12680,6352eff227862031c995e3a5b646c2fbcde245ab
12486,12515,6934072cf7cf6a7b2424eaacf664b7768067091f
12487,12664,0a2f89fa3875727894e34108e07219334c835ae1
12487,12516,607fc0b033fa58ef30cd76a91be434133b0b0ee6
11879,11943,6cfa87a4e06bf2c4dca370af20c11c71249f7e94
12487,12682,4b38dea8b8822242da8430cca13bb927e50938e5
12487,12598,8e7356320083284095c7fb868f5486610ee8fd2f
14104,14338,b55f14cd544ae126761af29a861a3baedae68ee5
12488,12501,735ce25021de2abad65fd762f5cafc78fb8fc1a7
14252,14495,fbb658f3b5bece4b5089c16cdcc598af51345b5d
15436,15738,7b5d897d5208a32ca3e77e1f05c68167e827f7b3
12490,12584,edebeb591a2bc9eab49f31274f249eff2253b4f5
12490,12605,96f6b256311e17ba296c4bd6047c7ec57d472f57
12945,13042,8e7164cbf1477b900dce633c7034eac99b55a64f
12822,12880,8537230b2998487dd2974bbe172c0ffc65e0f440
12491,12520,28f7f2b75536cbd017d8417aa3e185a67955427d
14633,14753,9d0fdd0cbe552b19caf33b56b0be55910a1b262a
12492,12688,80c7218488c7b4303c4f7821460b4cc97e53dfef
12492,12517,c383b2beca508d025542afe4843d5dbd184efcf0
11902,12006,9aecc4a8c45f44deb14cd85dc72f4de89c831012
8217,8374,73a8f45df6aab8c3a65a2b6a6e1c1027a4b4ab15
12493,12719,54457f05d35c5f31a11a133ec32cf2e08e60b827
12493,12502,106879913fcbf0a9782fbecd15e8c2f3b042b33f
12494,12530,8c10c1185439784a11c623bc8d611a008620d711
10822,11022,69ec6bcd0c3c1095f49aa715c86eda43b960f60d
12494,12525,4e639e779c695b94bc854cfa26dff41fbcce739d
13736,13924,d9532c1b1cb0f78cae5c7bc151e2138b48ed05ce
12495,12608,c4d6c3a261f5cb9f6337a0e4841b71c032558228
12495,12624,642dd462607231911c41978e2b8688d4da430f9c
12496,12582,b04d5a04ff5746d21d80c9b9347cac97592546e7
12496,12678,8b2cadc03d4f91733ca1c242f35df98c52b88ebb
12496,12612,cf60c0c306b777e24052065ffe03bf73ad09b7a8
12496,12510,a09b48666fdc6ee179b9513532f34b20925fb8ec
14039,14248,5121f185da4f510b9d842bbe6d4e0492686a4b7b
12497,12664,398ce8b1cbc77c6e70d491e56bb0d13979882e99
12497,12705,d73f6a82e832cf23c3804f5daf8863d42a8eec00
11330,11343,8c877efb2c8f8c8471510d034a9599bfdfb003d5
13707,13936,bf46516529a6afaddea9a6507f8fc97611894e8b
12499,12623,25bf01e66eca063a915ecf4d5619b518fd5018cc
11602,11663,e8c11088d32c8ea3fd38a2ce01c6dd9cb699d97d
12322,12515,b0cb11f50ceaa0b76ca1f283b763a14ebd8468f6
12500,12631,cc4b6e6eb6e4f0927a846d6b37bcd480ece353d4
12501,12585,26e6b03c7a6bb96481fb1c48b913e5f9f14d5756
8537,8600,5e214bbd5282eeca4a27dad298dd86b03e09b3eb
11659,11748,82b7f7d8d02fec66b053fd6ab2b5a5e301ca817c
12501,12510,c6ad1fffdf4e34ddfbc43aa69bff05569429ed48
14727,14801,918e0ed8667bdeae9b3479e507d9680b5647997b
11610,11656,85d9173d16f4ba6955115f26885458b502970153
12502,12662,c606e7afa3a93a232c0f39cd3307e70533176ff8
12420,12518,cf18ca5cea8ced46d7f0d00c1db839b22d8a7e2a
13807,13858,3d67dbcafb0dc25ff0800ba52ff98789dc5ad5ed
9904,9946,fb810c7656ca061cc8ec8befb5acd6a7d0b5d876
12502,12662,4845d9bda5af51d861f27227215e72bff3c51ec7
12502,12589,627c547c94a27c2dc1743fbec7878def0b32668c
12686,12728,acf4fbb9b1537935a1e6541807fcd9d5603422c7
12503,12535,54d86ec4690571f2b1dda6bc1d42e4dd4518e03f
12503,12650,f4176a3eeeba24ba6ba033b2d707fd90d46a604b
11667,11679,3c1da7252eafa74f3938af0de3c1ac1083fdc722
12503,12742,a841c023621ae5703015f768dff82d3e36e45de3
12504,12674,c4d1f94a2d8e7d3d58fa359bc856a9093b014b1c
12504,12622,5fceb60492b4b29aff07066b9ae44c9d625d6e1d
12044,12232,383faf9c7e07caf93f96b688fc8560b9c70c9466
12505,12548,72e039f9dcac242411875a7634fd39d278b47ee1
17075,17093,442a969efd683c93f1f67a1fda43edf3d83f65f2
10996,11057,f2c7b1e216ecd2aa24745e96979253b33ed5a106
12506,12683,c31caeba5c1709201318357619c8228fbd5a65b3
12506,12517,ab510d07cc31e6b333a5e3a7bc984ca4a2e23fa7
10714,10857,b13a7689dbcbff13c0c27edf90343b7d9c6cd205
12506,12650,d7e713141e4ec7a6516a37dc09c65286bb7dad41
12507,12739,adcf0b48f3856f89c9836ab9667af9c688453afc
12507,12734,ce63f2225465e44d7a6553be9bbb63b535e3eeef
12508,12689,fa20ff9f054f2de822c2e5c5a00fe6931e26551c
9636,9721,6d18537856aac632ef1aa77deb410e4addd59106
12766,12956,344468f44c41884566b8f0d6568e33fff8ca4f8f
12508,12769,f1d68c5a1a3ba6c9ccd10d4d7458c3653ca2cc3c
12508,12588,65b6e2d5d8ccde2507929c4cc60ad5780ce76e6f
12509,12552,b6823235b37b5831d37453d71c95e65f83576a65
11255,11375,4ba3be4e740236ac3bd68ce2621d3dfe77dcdd59
10336,10418,4cd2aaebaab4abb13e1d588b847a8951953943d6
12510,12656,db1f3eaa60bc0dfcfd68ac89c7fdd3208bf321c1
14956,15165,e6a0e220efb689e8e5a1f42c667551c9e31cb656
12510,12656,690e8642346b63591659c70f0da8e22d94db55bc
12511,12567,f3e69293c05ccfc614cdb5db367079258e4c3e12
12511,12715,78b84f4c698543e0760509baf03de6395160f6f4
14120,14188,c9202c605600d8b633a7ddaa46b7cf83fff14862
13625,13691,f54903fb770920ea5edab52e9104151bc9f08330
12511,12544,e740db4378030d05066be9b6b031f0f6ce541532
12512,12556,113a4e5b47eb5469087eafba67e37bb979f1629d
12512,12656,489d06d2663ddce3f4ca46e29b2e317831fda3ae
13358,13366,b126b66782de808d947df9981ebd936e6781c28e
12513,12680,0be1c96ec882e4a207a652fabd73066a9dba7314
12513,12565,c28cc93e57584d6d44d793ee746e167205cdf3fd
12513,12773,4dfd800878a01f272ca54580df4f7b555d90cf3f
12513,12521,5cafa4bbfd7ec6e134d0d50145eaa9e5fc6255bf
9898,10056,b242ca7a36c03ad1e42a802ba2258a840f0c1f21
12514,12636,87bdece041c012b0934e83a9bca03b28b4e01c7f
12514,12688,b92ecc86da2a230b15d36525edf26a9bcd3a925b
12514,12540,52edf88f0bbb0103c2673a1f789d940526668870
12514,12547,2f70e7788bd6903522c211a93351603182eb4d14
12026,12210,af5348d07ad85a3f8be65b5ca3cf78acab65077b
12515,12635,0a3ce7cef5e9e5d12f068e07510074fe2b0233dd
10364,10436,5ba13a864c615ef1b0c95e542e2acb129c1f8d69
14172,14179,100bcd8bbcf852cb9a4d92eae71886c44c9b51e6
12515,12713,425b3046c993a984e891ea93a6f21d0bd39a671e
14279,14338,e327ed03fc8ef9a2f1e2c16a787e5d5ba6f2a707
12585,12853,311da257708d04f80107e825f5b34af7dcbfe0d9
11101,11204,75a20d7d9b22a16babf680434f7802381748500b
12515,12738,085cbe063c38e8cb0c7b4848c489f2bbf5683600
12516,12699,0a056055b84d7600330e014264006e1b64dacbd6
12612,12711,fd1ec347444508c2406394a7e3e8946ae8f6863b
12517,12561,b3500e9cbac44470356cd0321cdb0f46cf89e28b
12517,12735,d032e78cf84f2b145d9212d2f91eed47ad168593
13084,13147,453a86d2c7c03b873370bd437502dc0ee06a0253
13415,13510,e2e750c9e923c044011174e274fc13fe2bca7a30
12721,12975,788f593262fcd70a233dd037c613f6517661bc37
12518,12655,dad304d0d29afd7973e4fb50c1310c511955e629
12098,12125,7796487a3cccf2db4fc5f1189941cc30a14d9f51
12519,12736,2b35ea05acbb4bc6d244a5dda15e6634a2c7b4f1
11560,11749,5204e87b196c511ecdef6dccf1fe4cae3c6484e4
11155,11335,5357ba2d7f0d3b3d83700b619e5a37e2749be489
12084,12087,f04546516446a1f250225d30102a91ef2ef5d7d2
12520,12741,2b542410767bb5aec2ef52b5a5e8c317f5857e8d
12831,12854,55a98424dc8ff16c7741d692fd3d6822a179ffd5
14881,15133,752b9e1eacb34b8798770a0c48367bfe781d0865
11235,11356,70690e239ef92f84a1299f2660947be9d71dfc2f
12522,12682,168493b4e0f66a6750644af8a2f4a286b5aa99c6
12522,12627,6672ce1d2c882261c3fc79a2bd25a1ab8479c4e9
12522,12723,1c715864a33528ec1049125831d86a5affaa19d9
13823,13905,c2544f4703ce3faa68c5ab609e5a920cf24e1f6d
13355,13391,1083db4fabff300ea2826534611bf6e4ff54aafb
14391,14400,e283ffb1b56cc34fb6675d3eeea5902f275a824b
12524,12731,7dd2826947265174d771d510bb7f9655d03dad5a
12432,12440,e4704eca52efa824d9599ad8b76a643851fe303d
12525,12672,1420a08168ffe98e957100a4b044611697ca5f4a
12525,12758,06b0e89387be5d71a61c6bb2c249275d00299e3e
12781,12932,ac9408974a96b609f08a06bbcf4997982abf066a
12525,12562,db82acd63989d9b6aa16c243ed3cf1f2441ad6c6
12525,12744,be07d9073aec9e7d8f490e912e48623447dcf273
13783,13991,6e6dd17e8dd7193f34aac967231c1cad6204a6c9
12526,12766,f28e6b088da9946beba3437486536a6da7ea1122
11248,11316,3b31aebba9cc6e0dcc25c33f981d0b16dcfbd0a9
12526,12801,b8d9cebae1a9c7fc0a38676b850074f385a14a8f
12526,12602,d64df0c408ac97d0fb3841d7fedac6d950658e03
12527,12611,59ef64ff0b3ea2df07528c92c31768fb153f11b7
12527,12798,39deeb58360e7389bc1bfc3c81200ff353d0c32b
12527,12600,807ab03884479d4157c1b263a3b07352a4ec239b
12528,12707,1eabbd4cf969ee2f49c65c6dd99dc3b401f6fb02
11934,11982,5eba10076c81f0cbadc60438c140d3093209716a
12530,12539,46d0d6f4784e57be1a5dc83196ed25e85e0d1b64
12530,12536,97721c676a81ddcde48379917383eec46555ffd0
12530,12700,6d8bfa6419b79a0e7a976aa4639d7e16f3293924
12531,12579,d4973c69484b82f26209620a76a04d2b10e44fdb
12531,12666,3a7c40f27370fd436ef46afdd94eb0a34039db31
12531,12617,77a56fd69d15b364c143efa2791ec461ff37f14f
11202,11290,c31fafe856413ee4628aec578d0080406814d56a
12531,12777,9b688f469f819562bb797753dc95189002966449
12052,12111,1979fb0c26394b334571f8f36d30c61f859089ca
10347,10447,32ebd8ec771773b1e687558c859d289340864ef9
10476,10683,2e09851cb4293474e50b937d0712672a9e327531
12532,12703,e2cc7ca288afad326c15551f31f2a64b72979514
12532,12562,e5518daeee3469847764fd773bb413ba0cf00fc0
13351,13560,237d5ef6b08e8f928b3ebb2038b739d5ab1985e2
12532,12796,e1e75139adc891b1f2d829ddad9a6916854207de
12533,12722,185a6dbae4d3322ba4790d5a6479a84df5edde51
12533,12703,185864239ececdec754e13e43e7ad26d09068d57
12533,12633,2bb47e575a11d987e71d04a35fde6dc1e33f169c
16820,16936,7751635200bb418a701df6870e4364ebb51d1b35
14412,14507,8acbeeff04c3a994b2ce912c1b212aabfcce9602
12534,12542,80285e218d9cfe26947a5493882a63ed212cf7a5
12547,12733,511590d81b19a29ae6854c2968615924dced8f1d
12606,12805,4e06f6d79231da07fb1bba19cc683359e15b8ffd
12535,12752,46ece0b499c6f5c34dd81f81b09d3e0c91a31bcf
12535,12712,97ad1a3741cf34df2a8378ff4b4f21dbaeefeb8f
12535,12627,cb11a9c72234d85acec1486acc2a5752b1b61af3
12535,12578,838a39b96aa8dff62b22f79710e19f97d643fe32
12536,12660,7a9200d104478c247c32b70717b4c83fb395fae5
13477,13501,ee6bb7632002234a92126ae3e60debd51fedd374
12537,12550,21906a3f0094cf861ff909bc45456fb54731d754
12537,12713,279da58f3668777468be6080db3f11b8a97ed8b6
12538,12674,7519ffc1c49590994e49d26361b128c7f74b91ec
12538,12786,ea421993746dd9821472e6e0dd2918ada78c1fe3
10900,11038,1a13f540855a420fa3b130937df423e692f8f1d3
14670,14786,7b674624d8e1154e18811d15f00ef842e2d098e8
12538,12641,ed77d5b04059fa700304965176e7939119a2d9f0
11225,11263,33267a0910a2ce6da0293f27549e94939f78d28a
12539,12621,843db07e25f9e521915aa5cab8455e6ca3a752ec
12539,12633,a4dd274e513ad801e6aabf144cd462885cbc018c
11354,11444,73bbe1f2af1b0c29f12f65787771def5470e6f92
13059,13146,c6e528fd9bb8208a4c5f9940bb7d6296105ab24f
12539,12622,2c7d2b3288dc4e34b1b0bc016c3c99dce37112e0
12541,13015,e4115fdf5e7457d49dba2c0e01de9a8d55ced5e5
11851,11924,2ed68e2aeadd54af332aa33a03e736c380133165
12541,12734,70589e2959d7967168375467bc2b2722917081d2
12541,12742,ebd49b0b15e55b1ddd18ef77cced5d82be2cc183
14393,14507,12fda27431aeae2282a43449caea3fab89079a11
12542,12617,22db6710fb73c6b2ffdf699a2f1a9f103a30ad6b
12613,12690,f54f9263c76e1a4a7170ddc226f72b329e875c46
12542,12631,4f172facb89b336fa730d197ad7a9ffdf087fa48
12542,12556,fdc845a528123c810ad7c74875660dedc0415d93
12542,12703,44d1b98a345de7ead2a4e8f1c9b32fbee86e9776
14174,14250,a01f3f96228e5dffb46405a40e391a521167e126
13010,13282,c31be1d32437a91c79345c16e9a237eba0daa6dd
11566,11588,98270c6797ad25bffc049e82aff233ea737f1f73
12542,12595,4134b6e970c13974c7b32e90c7bc6312364c9711
12543,12569,4746caf35fba7c746e31dd4166a2b72403191fa4
11626,11845,0e6bd70de3929efb7427070ee656c3237930b72b
11427,11465,f9d351c7671e99b7a59dc8adc4e5b3fb6035b838
13800,13954,81fa76c10d8bdc172fd9082e5128dd7c4422f15b
12544,12754,e4ab4e49bd2d8aa22e87ba7d2bf707a9fd107372
12493,12749,4adf8872ce2b0db9a493753cc597802e75d4f2e6
11664,11865,384ad5efbcdd79b6a91a633151146da736612d58
11865,11972,35eee1028d6b9360257e07ec984fbfca8b44ce79
11335,11413,ed30bfc1ad3be9fad54ac22fe7dc977c045039cd
12544,12685,da8d58c965d1d26c3f55af6b5ac5e0aab54e48b3
10445,10647,e8973afc3d5507f0a52b645e741ac353573ba752
12545,12550,742ae53a60caaf8be40a4fcee3679e7e23bb9d84
12546,12760,bef2f9a66abc657da6de17736e29e1135a04c51f
12546,12688,b211adbf61c65770b4b29ec04378c1628ed12d6a
12546,12553,187d12fc57cb42c5e9dc587b4bccf34966d34e61
11678,11722,36d2211661972ac56e7c6625f1d7f5832e2b0eba
12547,12549,c00f82fdbb5d80b33f16286efe4ce21ab0fa1889
12547,12612,f110babad0db9b571e6816a0c1608a2d1ecb8185
12547,12590,3e684dfd516783a99cf6571a7b024c959e72b698
13451,13510,7398f0e64edadbd78e4b79f033d365b6de7b8a8c
12547,12658,a1d658e8c9067cf9a0a4b52ab34e4e89e609a4e1
13653,13805,668766977c2783bb528cc7eef94e6d49f2488958
10264,10297,c08e7dcefa593b8d2947175524194a51d59ae56e
12548,12555,6d817c18ede5462d433940a3b8c52fc11e0743bc
12548,12722,c6164d2065951d1940bb5e6f482541564a5c014f
12173,12368,69c3e9fcd2bb7f7f298a68da681e493c27777d76
12549,12765,609e7ced860e5bb7fb2e9375e3b7caf30a9445d2
12549,12610,00af24f273583ac5251ecfcabc65414cbf207ce5
12549,12684,11dd79bc0c194ee2bbf930ae1535618503b3d1af
12549,12766,a9782d2778ff02e7d981b608f0088cf3f60c55a3
12828,12872,093d8f87d716aff257314af1d0c16d2913f25865
12550,12563,9c726b59300ff1f025db67b577ac6607bfbda15a
12550,12748,390abe79763a8a23a9627f00e4f0078d59568998
8830,8889,e8be6e24596750ef85d0a6cfacd3b7ebdb5a3871
12702,12765,389ee28d6195c7263679cbcf84468a465008f197
12551,12698,5f9dbfa6e9ab1332ec467990e94f8e926d1b06c4
12551,12761,341cc78c576111108b7154eedc24f4a1946cc58a
12551,12648,d464d6385fd2ff0c14635c0f7b11d471cab570e7
10500,10778,d4d36bcbe59b2c7efd6a3807cea7e8b846888ea9
11853,11864,55c6513548fd67d19ab80571d6f4b4c8d9778d96
12552,12702,ea1d0ec106d8bf2e9b2bbc467b19c1d723ba6c56
12552,12639,9434034255a716e70d6e3d3f476f9a22512f9523
14132,14327,aea323ad52be313cda89da1c6f691ea26a5d3160
13976,14134,7b5aaba70285f83d3f866d1fb7801dd38c41555d
10358,10538,ed19de53de7c980aa2005ca2d66458af9d46dadf
13080,13256,ce2c6697c33eb51f6119bbe96d4fab99cf282c07
12552,12771,e8d7a55226e0a556d11ccc8f8fac69f14e911f56
11100,11247,1e975370090d7d1aa81b011d6eae94f29a2c7bd2
12553,12691,cc83651619b0b83351e3291f58fdb11c63ec8c56
12553,12565,c8640b6ec3c4f28cbdc4992bc7b1e8a69a97e57a
12553,12755,a5814c2b16bd24870fa11aceed4ae8bb955687cc
12554,12785,31c9e83e946a12f21586b8f15bd6993cec5c3e9d
12554,12699,b9613a2798037f898ab6a67b4f37c448c25deb87
12554,12791,5219e379ef69896fbef7f7f173423dace1cd8556
12554,12563,8d43e827b65cbe625e8eae34bf95c44a7b0ab74e
15192,15351,e4777bd3cdb5703ce54efb4a480595306ce19c85
12554,12736,56e5ed1f779b23c43b63604e1bb74f667d69fa7d
12556,12628,231ecf874a75f5377de34ffee1f453718d7d73e4
12556,12696,ce3fccae90608cd2722c3477096acdf5d51829dc
12293,12314,2f32b9f5ea11fb410e7446e3e4abbef3f41b0c5a
10910,11045,791fe5f3025c7ff4034c89d0a25ef2e6aa4e51ec
13066,13353,9c121076a04e4cd8dc1c36d8f883c161b5befd06
12557,12786,a3c413816031fa8fee08dd9aff56ce1c49e6d1ac
12557,12616,ff8fb73511d80b37fa24ed0fe6da9bea76f71dc8
12557,12768,950b00fc548e829b486caa96a4399a798cc7a181
12557,12767,6a2b48b704cb7ab5377542eebc6cbce3811a471e
12558,12632,b710a2efebf573236fd5e6e84778e4f18e0ca2a5
12558,12597,ff3efb33fb87f7f63e6af6b007e954ff97961b7a
12826,12856,2b89ae3eab71eb503adf5ee9125739513651610f
12559,12651,fa0473e35ce32463dea2145773bdeed57b1312b6
12559,12683,065ee06699f7b7a85d43af759993c2367096cc54
10000,10085,00ebe49e636bc076c90433968eb388dc37eedddd
12559,12616,0d3c0806612b1dadcfa35fd5e837f180ff116cce
12559,12616,ca971784d6924969e39572602dd873fc77537f0d
12559,12719,9b735f22f074332a978bd6783e518927b6eede76
11459,11514,373e2b8e4393a93e215669f84f125db0c3de8daf
12560,12760,56aac83392bc77ecd38f23ca6953d19d4ee01101
10729,10918,96c4cfea25a367b482dc8b09481e1bc3f673ee78
9787,9979,0135df7e9b0ef28092b91da96c83b20bdff79e67
12560,12648,97a88a6ef6ed525b520a8b5c7d48e67dbb5674ca
12563,12838,ddaea0695bd8b1883a3a01b279c7f5399b27379a
12563,12682,ea58aba59c07dfd4dd2dd6b1b34af3cb86001d15
12562,12681,35c5e703a264b1e55bbbf55de5d95d123bed44fe
12564,12798,106dcfc770b8ff39cdf765808a4088ce1befd0f6
12565,12616,625eeddff4773cf79a303f65e40df1b310678ba1
12565,12669,e69f184dfa57435bfc1f78f5d5f212f9c8524adb
12565,12623,31eba53871eb02f7101a192a12cec6fe93fdda6b
14884,14924,9ee41965ea2636c549533169b832302b2e96da91
12566,12738,d213f5e509817c9a1eeb46f38aacb136b873d9c6
13369,13539,3c9f1631cb0265d690a91a7f09d39700fc6ad814
12566,12751,bba3c28616709cd43425f8e7b477fe1f3f893fad
12566,12657,cfd559949e2c8e552069d36736fbb65dbaa9d65b
12566,12610,41c2c852e0c727c3bca61753338d5f991092c1f9
12861,13064,409071864b70c5f209e3cb2034cc16b7aadca539
11225,11389,c6c189790abdbd62e0014dc053653c996cf0bbda
11232,11412,b50dc03ac4e6741cb61b4d125d421178c3910c0c
14574,14762,2d0217acc1b4f4752d77b853072aaa452091093d
12567,12763,0cf5dc2a603057c9d27a8d87ff03779805a5ea6f
12567,12594,f32d74c9239133d99ddd964d96cfb4690ccdafaf
12568,12836,ea3a0bd6ed3dab394e9b1c7e31abf1f8a3172aae
12568,12695,60548fbc5a8d28f0e7f046a3cad378950babe9d1
12568,12658,f1a177b67a4ac9b62613d4c86dfb0548fca22873
12568,12657,512a3bdab67d6ac87dc7ceb472a4f035ea8fea7b
14057,14075,8cb1f4e8b21b521227a8d593642218898e219120
12569,12733,2f6e9034e6341a1849a087ef3bbdf349024405a3
12069,12237,ca6bceb544ff099e7cc4f6052e560054d383f8d6
12569,12642,f796e9dd9387a53b9795c922fc0a9ff9602c0f3f
12569,12731,cb93cba93ccb99174fea64340575b3901a8fe3d5
12570,12720,8c980776ccc4f660b128babc84bfcda18734ca21
12570,12806,326968e6a9e6d42d3253873736bddcba7cb6bbd7
12570,12838,b92749734e14568089e34bf0ef97818dabbd2bfe
12570,12787,45745e41390ffcebf9779bf2cafa35fbd65b9a3e
12570,12800,7be4bf625ab0719c4268f131b7e77188b47d29a1
12570,12804,0fa039ac5e43cef0ce4bd84d399f3154faacc902
13915,14000,fd80e6c53284dd5ccc42580fbec43289bf528af6
12570,12587,e2966880227f18846027956430e250eb87da2030
12571,12778,0ea9d2879dcae53461df948fbb26895158d23015
11551,11626,ebcff6c02dce874111c5c6bb2ed671483dc4cd38
11589,11683,d76392eaead66161b18c4ff631652ea81aeb07df
12571,12807,e8e88ad74d11e81f595588a767a0ea3ea08e51f4
12571,12616,40ec958ac614308b6f5f4f1cc658b71210a5deeb
12571,12831,b9dfdd357b489034ca408730e513efee5c3c418a
11597,11619,c1278fc6fe5461b7e525978f9f964c1e469d01e9
17270,17301,35929f17a3f60273cf122d8c878e0ceb1b020b82
12572,12772,c4bd5d730064192052ee4b19e8020f75326e3ef5
12572,12624,cc5a07dad846e4144fa086ca4740acc116d9697c
14258,14402,7a20e84fc514b3769d60de4b6c2eace1a01ca33a
13663,13713,a47e36ee1e17ed0254cfd8d35391f4735bfdc577
12060,12246,709c781b6834cf8ab02e082161eb2c4f6d4f8898
12574,12580,4cd1677d8da8bb1f24b70e4a9e95c96f21167dff
12574,12817,999765c1dcc14f61bae0591c2d975c0a7fc2a2b9
12907,13026,3c5eb42461c011051ea085be26d6e58a451c784e
12574,12632,ceb4209527d5eea5c98e6d61ba0958451e1fe0d7
12268,12362,4b09cd3a9a0e0b3215c01d025f97bbade59c25df
12575,12728,60ecb16916af7f7a455ea84144e25dbde3fd94d9
11298,11464,d27e9cbf94190d1eb0ef26c989e2bfcd1012b322
14468,14627,21d2e56ae0f1125f7a5ef0ad5d337a44513b5bb9
12576,12639,ee77a7239a975917eb8223479caa48ec8fe204e3
16489,16804,2e9fefbadee3dec1146ff54303eb0d59b6d2be9c
8623,8697,612ed2296989079718488edaae067163dd9a3411
10786,10852,ccfed9ab79f69a3e128382683daf6d85d3153608
12268,12446,403a0b91a85026474dfca4735fb0dbdf515105b6
12172,12241,e672297374e2cfc3df0173c4393dd36bd21fcdf1
12577,12692,cb1eb0077d2393798adea3e94343a396b9f9154c
13179,13309,8623a1e6cf713a1ee7ace1273ad2644d6083ab43
12578,12681,0ef23386d5101113caeb20e6721dba5ef0ff1777
10742,10841,a577e8f65711e8a44b3b72c88d922c0435714c24
12052,12182,9c5f51d530a39730e640e4029f7f3856663b5c3a
12579,12673,1fb982ed9fc55a8c6fee5396cbec23082cc1d302
14476,14487,5b144b31c416ad2c23c4f2aaf2836aa97a755b32
12579,12754,5817598143a944b4fa6524e4355d7d4d2b5ae84c
14242,14487,be0fcdcb18dce9f818573a810d085c7a514bfbbf
9050,9161,d7ac6b685ac1252e813ea65a4287a72d1597acf1
